interval_start,demand,solar,hot_water,air_con
2023-04-03 12:55:00,0.347766666666666,-0.1577033333333328,0.000126666666666,0.0101499999999996
2023-04-03 13:00:00,0.596833333333332,-0.5779133333333328,0.0003233333333328,0.0099999999999996
2023-04-03 13:05:00,0.3770599999999995,-1.9717833333333328,0.001026666666666,0.0099699999999996
2023-04-03 13:10:00,0.5294666666666654,-4.313233333333332,0.0021566666666664,0.0097733333333328
2023-04-03 13:15:00,0.3889466666666678,-3.2875166666666664,0.0016466666666664,0.0098966666666664
2023-04-03 13:20:00,0.2922933333333335,-0.30813,0.0002033333333328,0.0101666666666664
2023-04-03 13:25:00,0.2795133333333336,-0.3010699999999991,0.0001833333333323,0.0101799999999996
2023-04-03 13:30:00,0.1982233333333332,-0.2167733333333328,9.33333333324e-05,0.0101933333333328
2023-04-03 13:35:00,0.1646566666666667,-0.1844533333333332,6.6666666666e-05,0.0102233333333328
2023-04-03 13:40:00,2.3642266666666645,-2.3552099999999987,2.22681,0.0101233333333332
2023-04-03 13:45:00,2.21389,-2.9725599999999996,2.0532933333333325,0.0100399999999991
2023-04-03 13:50:00,0.2442199999999992,-2.645299999999999,0.00123,0.0099399999999996
2023-04-03 13:55:00,0.3080266666666669,-2.046606666666666,0.0009833333333328,0.0100399999999991
2023-04-03 14:00:00,2.6770833333333335,-3.94849,2.4101799999999995,0.0099866666666664
2023-04-03 14:05:00,2.5370033333333337,-2.5583366666666665,2.3964566666666665,0.0100966666666656
2023-04-03 14:10:00,2.541120000000001,-2.56377,2.401309999999999,0.0101399999999988
2023-04-03 14:15:00,2.500476666666666,-0.5951966666666664,2.39097,0.010296666666666
2023-04-03 14:20:00,2.43931,3.000023333333333,2.349876666666666,0.0106066666666656
2023-04-03 14:25:00,2.5761700000000003,0.5992666666666655,2.370469999999999,0.0104366666666664
2023-04-03 14:30:00,2.6263766666666664,-2.6314066666666656,2.4178366666666657,0.0101933333333328
2023-04-03 14:35:00,2.6524799999999997,-2.6628999999999996,2.4523433333333324,0.0102933333333324
2023-04-03 14:40:00,2.6382899999999996,-3.0189666666666657,2.4449066666666663,0.0102366666666659
2023-04-03 14:45:00,2.6963100000000004,-3.707553333333333,2.448623333333333,0.010206666666666
2023-04-03 14:50:00,2.742096666666667,-4.034949999999999,2.4729866666666664,0.0102199999999992
2023-04-03 14:55:00,2.6986466666666677,-4.118473333333333,2.4880533333333323,0.01026
2023-04-03 15:00:00,0.3696333333333338,-3.281993333333333,0.1177933333333332,0.0102099999999996
2023-04-03 15:05:00,0.2872099999999992,0.4826833333333332,-0.000186666666666,0.0104399999999988
2023-04-03 15:10:00,0.2095133333333326,1.599986666666667,-0.0007299999999996,0.010536666666666
2023-04-03 15:15:00,0.2543233333333333,1.2571399999999993,-0.0005866666666656,0.0104833333333331
2023-04-03 15:20:00,0.3505333333333331,-0.3530033333333328,0.0001999999999992,0.0103299999999996
2023-04-03 15:25:00,0.2874900000000002,-1.9255899999999997,0.00087,0.0102999999999996
2023-04-03 15:30:00,0.4023899999999999,-1.6100899999999991,0.0006599999999988,0.01023
2023-04-03 15:35:00,2.525513333333334,0.7271266666666656,-0.001386666666666,0.0093499999999992
2023-04-03 15:40:00,1.1416499999999998,0.435666666666666,-0.000516666666666,0.0099233333333328
2023-04-03 15:45:00,0.919673333333334,1.2759333333333325,-0.0007966666666656,0.0101033333333328
2023-04-03 15:50:00,1.2648633333333323,-1.2938733333333323,0.0001333333333332,0.0098266666666655
2023-04-03 15:55:00,1.5095966666666676,-1.513406666666666,0.0002999999999988,0.0097266666666659
2023-04-03 16:00:00,1.1098433333333328,0.2841866666666663,-0.0001899999999996,0.0100499999999988
2023-04-03 16:05:00,1.0594333333333332,1.7197833333333323,-0.0011833333333332,0.0101566666666656
2023-04-03 16:10:00,1.267623333333333,0.7887033333333324,-0.0008199999999996,0.0100166666666664
2023-04-03 16:15:00,0.96831,-0.9899333333333328,0.0002299999999991,0.0100399999999991
2023-04-03 16:20:00,1.4429733333333323,0.4589966666666664,-0.0006833333333328,0.009966666666666
2023-04-03 16:25:00,0.8984733333333325,1.5092066666666664,-0.0008966666666664,0.01029
2023-04-03 16:30:00,0.9079599999999994,-0.9079033333333332,0.0002166666666659,0.0100499999999988
2023-04-03 16:35:00,0.422436666666666,-1.9951066666666657,0.0009633333333323,0.0101799999999996
2023-04-03 16:40:00,0.4272166666666667,-3.261606666666666,0.0015433333333332,0.0100699999999992
2023-04-03 16:45:00,0.4126366666666656,-0.4097666666666664,0.0002299999999991,0.0102666666666659
2023-04-03 16:50:00,0.4259066666666661,-1.9742166666666656,0.0009533333333328,0.0101033333333328
2023-04-03 16:55:00,0.9077699999999996,-4.099549999999999,0.0016933333333332,0.0096799999999992
2023-04-03 17:00:00,0.4225566666666658,-4.084103333333332,0.001926666666666,0.0098533333333332
2023-04-03 17:05:00,0.8604900000000004,-4.080786666666667,0.0016533333333324,0.0095966666666664
2023-04-03 17:10:00,0.3159833333333337,-4.080443333333332,0.0018733333333332,0.0098666666666664
2023-04-03 17:15:00,0.7580366666666664,-1.3044799999999992,0.0003433333333332,0.0099199999999992
2023-04-03 17:20:00,0.270366666666666,1.8487433333333327,-0.00087,0.0103699999999992
2023-04-03 17:25:00,0.7831233333333325,-0.7775499999999996,0.0001133333333328,0.0099033333333324
2023-04-03 17:30:00,0.3901233333333324,-0.3870066666666659,0.0002333333333328,0.0101399999999988
2023-04-03 17:35:00,0.8782533333333336,-2.4441433333333333,0.0009433333333332,0.0097299999999996
